po_id,product_id,supplier_id,order_date,order_qty
45030,5981,46,20-07-2023,538
45031,7438,127,10-01-2023,133
45032,4825,151,21-06-2023,720
45033,399,154,09-09-2023,886
45034,7172,166,28-09-2023,1634
45035,3575,156,03-10-2023,173
45036,5196,108,01-04-2023,1527
45037,5814,22,05-09-2023,1078
45038,10097,73,15-10-2023,771
45039,4889,114,03-10-2022,1371
45040,9994,27,13-12-2022,576
45041,11418,157,31-03-2023,285
45042,7580,49,08-10-2022,1643
45043,1875,127,29-06-2023,1811
45044,8906,18,11-02-2023,1527
45045,9379,174,14-08-2023,502
45046,630,41,05-01-2023,1303
45047,1571,139,07-12-2022,1982
45048,1867,67,24-10-2022,1889
45049,6311,28,11-12-2022,1294
45050,7986,102,18-03-2023,1333
45051,53,81,03-02-2023,1003
45052,2026,181,06-11-2023,782
45053,7981,187,25-07-2023,504
45054,7685,111,06-11-2022,265
45055,5393,109,19-11-2023,1037
45056,2482,131,28-11-2022,970
45057,10131,170,03-10-2022,56
45058,6628,180,06-10-2023,1756
45059,8568,126,17-01-2023,493
45060,10315,143,09-07-2023,323
45061,6116,94,04-11-2023,1448
45062,4038,19,02-11-2023,1752
45063,3566,148,22-04-2023,298
45064,5367,104,14-12-2022,1455
45065,760,104,15-11-2023,393
45066,2402,79,06-04-2023,1768
45067,8271,124,15-06-2023,338
45068,10466,143,13-09-2023,968
45069,3397,103,24-12-2023,1019
45070,6316,66,23-08-2023,789
45071,1671,5,01-12-2023,67
45072,4477,26,03-04-2023,1972
45073,4707,115,05-08-2023,442
45074,6342,26,23-03-2023,1871
45075,2047,5,15-12-2023,1119
45076,11182,166,10-04-2023,438
45077,10786,144,24-04-2023,1988
45078,2313,94,19-05-2023,1798
45079,6981,35,22-09-2023,402
45080,3513,81,22-10-2023,1798
45081,3793,167,03-10-2022,1773
45082,3528,71,02-12-2022,1995
45083,731,20,19-04-2023,246
45084,1605,21,12-01-2023,1573
45085,401,91,10-05-2023,332
45086,5048,52,06-10-2023,1436
45087,2709,68,25-01-2023,105
45088,8423,164,18-01-2023,871
45089,864,82,04-07-2023,855
45090,2401,52,10-09-2023,1790
45091,8725,120,03-10-2023,1444
45092,6677,85,01-08-2023,1045
45093,3190,105,10-06-2023,1719
45094,7361,10,08-07-2023,547
45095,5197,6,12-11-2022,745
45096,7600,166,24-08-2023,175
45097,6010,112,31-12-2022,1801
45098,4780,109,15-12-2022,666
45099,10564,113,06-06-2023,1274
45100,3921,154,13-09-2023,643
45101,4507,127,15-04-2023,954
45102,36,33,13-03-2023,849
45103,10082,139,01-11-2023,1059
45104,8663,86,31-03-2023,314
45105,11986,112,19-12-2022,1224
45106,9524,104,19-12-2022,786
45107,4362,53,03-05-2023,883
45108,455,94,10-10-2023,277
45109,2693,106,16-12-2022,772
45110,657,157,06-01-2023,738
45111,8039,136,30-07-2023,1339
45112,3807,156,22-10-2022,1682
45113,2957,47,31-05-2023,979
45114,9977,102,03-04-2023,551
45115,10736,77,08-10-2022,135
45116,8881,67,20-01-2023,321
45117,9586,2,30-01-2023,1099
45118,1312,192,02-05-2023,202
45119,2236,84,29-11-2022,1174
45120,7269,6,01-10-2023,1264
45121,5847,1,17-10-2022,1392
45122,11989,74,27-11-2022,1484
45123,10885,71,13-08-2023,1163
45124,11799,152,25-08-2023,1502
45125,3421,10,03-10-2023,91
45126,1821,99,29-01-2023,824
45127,8747,185,23-08-2023,1851
45128,11665,68,06-08-2023,79
45129,10689,136,01-06-2023,1279
45130,278,47,02-12-2022,780
45131,8595,166,10-10-2022,402
45132,3543,196,26-05-2023,1281
45133,6301,168,02-06-2023,173
45134,10373,45,15-11-2022,1490
45135,2088,13,05-11-2023,731
45136,1859,178,19-12-2023,1742
45137,113,25,19-02-2023,366
45138,7907,52,30-01-2023,1841
45139,5573,102,02-10-2023,1390
45140,8147,137,18-10-2023,1351
45141,4840,138,08-02-2023,717
45142,1628,124,13-10-2022,979
45143,8152,109,07-11-2023,80
45144,5164,126,11-10-2022,1662
45145,6825,80,15-06-2023,178
45146,10981,94,15-05-2023,1344
45147,5899,194,27-10-2023,1752
45148,2070,156,17-10-2023,490
45149,9646,152,12-12-2022,1228
45150,8903,60,05-02-2023,474
45151,10871,153,30-06-2023,1736
45152,4409,186,07-12-2022,844
45153,4046,14,02-10-2023,434
45154,6237,7,04-03-2023,405
45155,4541,82,19-04-2023,1030
45156,3277,154,13-11-2023,257
45157,4283,191,26-11-2023,726
45158,8893,184,09-12-2022,1212
45159,1093,101,02-10-2023,942
45160,2213,126,10-02-2023,524
45161,6683,152,01-05-2023,655
45162,3389,65,24-06-2023,1034
45163,986,185,19-06-2023,177
45164,9118,33,06-01-2023,368
45165,2791,121,15-04-2023,1079
45166,8093,18,09-09-2023,115
45167,595,170,09-10-2022,1029
45168,3983,79,23-08-2023,1018
45169,11557,100,11-05-2023,659
45170,5661,183,09-01-2023,1959
45171,9540,136,24-11-2023,1668
45172,2659,18,28-09-2023,442
45173,9263,172,13-06-2023,629
45174,3776,189,03-04-2023,1247
45175,4022,169,05-10-2023,1350
45176,3180,149,01-11-2023,364
45177,9791,189,18-01-2023,455
45178,5419,165,13-06-2023,1635
45179,8176,64,10-11-2023,1188
45180,11601,69,28-10-2022,392
45181,4530,174,28-10-2023,216
45182,2285,56,13-07-2023,490
45183,3484,67,08-12-2023,647
45184,8402,9,22-01-2023,1680
45185,3013,198,18-01-2023,1732
45186,5980,133,18-12-2022,620
45187,9214,107,26-06-2023,1835
45188,11294,133,24-12-2022,439
45189,549,63,10-05-2023,1853
45190,9175,101,05-05-2023,312
45191,9602,39,01-05-2023,1016
45192,6139,32,15-12-2022,390
45193,9037,12,18-02-2023,340
45194,8662,155,21-09-2023,1310
45195,6457,79,30-03-2023,1559
45196,9137,151,08-12-2023,1143
45197,40,135,11-09-2023,1180
45198,8424,196,10-04-2023,423
45199,11633,18,09-01-2023,1800
45200,5626,160,30-11-2023,197
45201,7364,118,17-02-2023,1297
45202,11891,117,11-02-2023,1961
45203,11927,162,05-04-2023,1545
45204,786,179,01-07-2023,591
45205,8113,192,27-09-2023,1429
45206,10588,155,24-10-2023,1134
45207,10743,114,24-12-2022,196
45208,11708,162,02-08-2023,1944
45209,11765,38,19-12-2022,1397
45210,7220,149,29-10-2023,85
45211,4051,170,23-12-2023,141
45212,1873,138,26-10-2023,209
45213,6011,123,16-11-2023,384
45214,5924,138,27-04-2023,933
45215,5474,159,11-12-2023,208
45216,4658,160,23-08-2023,1718
45217,11306,136,20-11-2023,1644
45218,5667,66,18-01-2023,1247
45219,11943,117,05-05-2023,1129
45220,132,189,05-06-2023,983
45221,7895,186,16-11-2023,1657
45222,8887,112,15-09-2023,885
45223,11053,100,14-02-2023,359
45224,1674,59,12-01-2023,1505
45225,168,62,23-11-2023,1366
45226,2387,34,22-05-2023,681
45227,4216,71,29-06-2023,644
45228,4955,66,24-04-2023,917
45229,4338,166,14-11-2022,180
45230,6924,22,05-10-2022,1609
45231,1878,190,07-10-2022,377
45232,4088,51,31-01-2023,1276
45233,3730,20,18-06-2023,1158
45234,8241,57,08-10-2022,1415
45235,6807,142,20-03-2023,762
45236,1943,16,28-06-2023,1934
45237,8074,17,21-09-2023,1040
45238,5163,157,02-06-2023,1559
45239,1137,74,06-04-2023,356
45240,9627,125,05-12-2022,1288
45241,7450,78,06-07-2023,1644
45242,5901,139,29-01-2023,736
45243,11724,167,15-10-2023,637
45244,1009,141,28-04-2023,1681
45245,4765,16,12-09-2023,1047
45246,3270,97,08-09-2023,1453
45247,6103,30,17-05-2023,1700
45248,3064,177,18-03-2023,1737
45249,800,61,03-09-2023,1800
45250,2878,107,03-03-2023,1631
45251,10946,9,03-03-2023,1985
45252,3730,112,09-05-2023,863
45253,664,149,28-07-2023,1210
45254,7081,170,23-02-2023,1323
45255,2711,88,01-10-2022,563
45256,5629,107,24-08-2023,1837
45257,738,113,22-06-2023,1612
45258,5487,150,08-12-2022,1903
45259,7760,45,15-09-2023,1883
45260,10730,114,18-05-2023,1447
45261,11596,114,26-08-2023,1117
45262,6625,5,30-08-2023,334
45263,4376,184,26-05-2023,971
45264,2546,105,16-11-2022,1893
45265,6114,113,24-01-2023,100
45266,6780,10,16-07-2023,1572
45267,371,44,02-11-2022,133
45268,11027,59,03-03-2023,1687
45269,9811,28,18-10-2022,1971
45270,6620,16,02-01-2023,1014
45271,3221,163,26-08-2023,524
45272,8629,94,30-09-2023,1337
45273,2926,151,23-07-2023,459
45274,4052,96,27-11-2023,697
45275,1444,95,21-12-2022,931
45276,8415,120,24-07-2023,1022
45277,451,161,25-01-2023,1354
45278,11828,68,09-04-2023,1106
45279,5844,144,07-05-2023,1354
45280,8333,116,11-12-2022,119
45281,1380,92,26-01-2023,369
45282,8231,111,20-12-2022,1080
45283,9878,199,17-04-2023,1784
45284,6307,71,21-05-2023,66
45285,5640,179,22-11-2022,241
45286,5571,117,15-03-2023,76
45287,6875,180,13-07-2023,1047
45288,11845,190,03-10-2023,633
45289,11828,78,16-04-2023,919
45290,6731,195,07-04-2023,1706
45291,6008,92,28-09-2023,1042
45292,10139,51,08-02-2023,1676
45293,7445,188,24-12-2022,1138
45294,4977,165,16-04-2023,1958
45295,1842,36,13-11-2023,756
45296,8767,143,10-07-2023,1822
45297,590,10,22-07-2023,1228
45298,5932,39,16-11-2022,164
45299,6615,5,16-05-2023,1569
45300,5878,28,11-04-2023,1160
45301,6880,78,08-01-2023,1876
45302,4254,49,18-10-2023,1431
45303,5571,26,14-10-2023,152
45304,2023,124,07-12-2023,599
45305,4239,71,17-10-2023,1956
45306,2122,28,30-11-2023,455
45307,10523,173,04-04-2023,417
45308,5195,162,27-10-2023,1384
45309,11429,73,23-03-2023,456
45310,2042,175,17-04-2023,1693
45311,11078,142,13-02-2023,72
45312,1399,74,02-06-2023,327
45313,8356,8,15-09-2023,1933
45314,5764,97,07-04-2023,837
45315,10990,156,20-06-2023,1032
45316,8963,45,13-03-2023,1076
45317,4631,159,05-04-2023,763
45318,315,184,24-02-2023,549
45319,11171,20,05-11-2023,1228
45320,3792,5,29-03-2023,1092
45321,6386,162,04-08-2023,246
45322,3653,74,07-10-2022,469
45323,6462,19,10-10-2022,217
45324,3038,103,22-04-2023,978
45325,1402,139,26-09-2023,839
45326,6415,120,02-05-2023,1877
45327,2959,168,30-10-2023,864
45328,917,7,18-08-2023,1105
45329,7809,146,14-12-2023,1013
45330,9902,77,08-02-2023,637
45331,19,181,25-11-2022,351
45332,4313,77,08-11-2023,1688
45333,2126,40,04-12-2023,123
45334,8259,155,28-06-2023,178
45335,6400,70,28-10-2022,1302
45336,4184,16,29-03-2023,198
45337,431,138,26-12-2022,917
45338,114,162,23-10-2022,982
45339,7577,150,29-11-2022,253
45340,3021,132,14-08-2023,1586
45341,7193,13,06-08-2023,978
45342,7213,60,14-05-2023,298
45343,7787,9,23-12-2022,1312
45344,9804,60,30-07-2023,1222
45345,780,26,11-01-2023,1936
45346,874,21,13-08-2023,1599
45347,8889,147,30-11-2023,1682
45348,3797,86,14-12-2022,187
45349,6916,156,25-01-2023,780
45350,8256,195,23-07-2023,1807
45351,3250,125,20-02-2023,1262
45352,5684,111,12-11-2023,1028
45353,5968,32,06-12-2023,789
45354,1160,144,25-11-2022,1226
45355,9682,52,16-03-2023,670
45356,10720,85,25-11-2022,681
45357,4970,130,05-12-2023,461
45358,11046,108,15-07-2023,1296
45359,5731,101,24-10-2023,757
45360,5659,183,18-11-2022,484
45361,2156,170,21-05-2023,932
45362,10183,14,16-10-2022,741
45363,7497,111,24-05-2023,109
45364,9809,37,20-10-2022,609
45365,10194,100,22-10-2022,627
45366,469,84,07-02-2023,888
45367,11551,114,27-03-2023,1332
45368,8739,170,21-07-2023,1046
45369,9832,170,01-03-2023,1721
45370,4044,117,24-03-2023,1243
45371,3200,48,30-05-2023,565
45372,5508,165,09-11-2022,1807
45373,2779,54,11-11-2023,668
45374,7705,163,28-09-2023,403
45375,4061,101,24-01-2023,1169
45376,6201,106,12-11-2023,733
45377,3718,40,14-11-2023,621
45378,1175,40,05-01-2023,756
45379,9941,148,19-03-2023,258
45380,2197,169,08-02-2023,258
45381,7652,29,05-12-2022,472
45382,4764,37,17-08-2023,888
45383,6027,145,13-04-2023,1298
45384,4476,112,06-09-2023,1631
45385,11780,163,21-08-2023,765
45386,9458,66,22-12-2023,892
45387,11762,192,12-12-2022,767
45388,2637,116,03-11-2023,603
45389,1890,23,18-07-2023,1234
45390,8283,56,07-11-2022,982
45391,5791,133,22-10-2023,52
45392,7718,172,25-09-2023,806
45393,6961,92,08-08-2023,213
45394,5760,6,19-06-2023,1280
45395,8077,86,28-12-2022,58
45396,4534,10,28-10-2023,1142
45397,6484,188,19-10-2023,1786
45398,1486,101,27-02-2023,1170
45399,6693,146,18-05-2023,915
45400,115,140,01-03-2023,1274
45401,10968,139,09-06-2023,1641
45402,9731,72,29-12-2022,1264
45403,1488,1,04-10-2023,419
45404,8095,47,27-05-2023,1430
45405,11329,3,01-12-2023,758
45406,1038,11,28-12-2022,1500
45407,9854,81,21-11-2023,79
45408,6852,66,18-08-2023,1765
45409,7633,162,05-05-2023,1549
45410,3771,94,15-03-2023,702
45411,4996,132,11-11-2022,1562
45412,10117,27,21-02-2023,1804
45413,961,33,14-12-2022,684
45414,9182,44,22-11-2023,1553
45415,9168,166,12-10-2023,1782
45416,11380,169,20-06-2023,308
45417,2363,52,18-02-2023,1077
45418,10958,79,12-04-2023,870
45419,8935,3,24-06-2023,844
45420,5396,80,18-05-2023,1854
45421,2404,34,08-04-2023,211
45422,6206,82,13-10-2022,609
45423,1772,200,24-10-2023,256
45424,4915,113,27-04-2023,1523
45425,7934,86,30-11-2022,260
45426,10161,63,09-11-2022,1723
45427,3244,173,14-12-2022,1120
45428,7122,69,17-09-2023,1439
45429,1801,34,11-04-2023,610
45430,4158,190,30-08-2023,1532
45431,1594,142,14-11-2023,1878
45432,918,101,26-04-2023,1852
45433,7255,160,23-09-2023,1328
45434,1586,100,27-02-2023,1204
45435,5388,61,16-10-2023,928
45436,2542,158,28-07-2023,87
45437,10749,42,08-06-2023,1955
45438,10669,98,05-09-2023,1944
45439,3576,98,18-06-2023,487
45440,6094,139,18-11-2022,1277
45441,2441,3,03-11-2023,1394
45442,11651,44,25-12-2022,1499
45443,5563,162,26-02-2023,1917
45444,8781,106,10-08-2023,339
45445,6012,138,06-10-2023,1493
45446,9192,143,09-05-2023,1326
45447,8489,87,23-11-2023,1053
45448,2094,176,07-01-2023,270
45449,3946,197,05-04-2023,553
45450,3215,27,23-05-2023,1426
45451,11020,126,17-12-2022,434
45452,4897,27,16-01-2023,893
45453,6012,86,19-06-2023,1184
45454,3718,171,25-11-2022,1418
45455,9389,78,10-04-2023,170
45456,5678,81,20-11-2022,1520
45457,8855,199,19-03-2023,1103
45458,3829,165,07-01-2023,1411
45459,2949,179,12-10-2023,1634
45460,7208,36,06-11-2023,247
45461,331,50,14-07-2023,1980
45462,10046,66,17-02-2023,1487
45463,2431,73,24-05-2023,168
45464,4216,20,03-08-2023,314
45465,5644,96,09-08-2023,613
45466,5648,33,05-02-2023,1657
45467,2610,97,20-11-2022,1828
45468,2120,165,05-04-2023,1574
45469,8879,78,20-12-2022,1013
45470,10796,33,15-01-2023,597
45471,8631,178,29-03-2023,1112
45472,9148,46,20-03-2023,986
45473,6020,70,31-10-2023,1651
45474,11409,37,24-05-2023,852
45475,11127,60,27-11-2022,155
45476,4651,184,28-08-2023,734
45477,1121,29,15-12-2022,1445
45478,11513,112,13-09-2023,1442
45479,5391,19,10-02-2023,241
45480,8501,5,23-03-2023,1532
45481,5544,62,23-04-2023,1778
45482,4809,198,29-08-2023,1400
45483,124,75,23-09-2023,1611
45484,7546,32,03-11-2022,180
45485,10759,185,04-01-2023,273
45486,10099,196,20-11-2023,131
45487,2345,61,07-08-2023,1601
45488,11214,64,18-10-2022,87
45489,2327,35,20-12-2023,925
45490,7519,142,09-05-2023,681
45491,5788,36,11-08-2023,254
45492,8069,141,05-10-2022,1819
45493,4184,2,16-11-2022,1654
45494,11625,79,22-10-2023,480
45495,4100,74,29-01-2023,1405
45496,1132,74,14-04-2023,1695
45497,428,23,22-10-2023,1018
45498,8670,73,11-05-2023,315
45499,6294,176,12-06-2023,426
45500,5192,14,18-03-2023,1905
45501,946,132,09-09-2023,713
45502,3190,182,26-12-2022,1775
45503,4188,60,26-10-2022,129
45504,11598,189,26-03-2023,59
45505,5474,89,20-12-2022,451
45506,956,177,02-09-2023,1757
45507,11632,72,28-11-2022,873
45508,1715,57,08-10-2023,501
45509,10266,86,09-11-2023,577
45510,8979,116,23-10-2022,629
45511,703,94,27-05-2023,479
45512,3796,200,21-02-2023,425
45513,7094,26,02-04-2023,870
45514,8032,96,20-10-2023,1797
45515,8157,178,12-10-2022,658
45516,2122,61,12-10-2022,189
45517,8878,129,21-10-2022,1837
45518,3475,184,02-04-2023,1648
45519,9126,187,17-01-2023,1268
45520,2073,2,06-11-2022,1379
45521,10282,175,19-11-2023,1998
45522,9117,167,25-04-2023,1646
45523,1023,43,18-09-2023,1295
45524,2623,130,19-11-2022,751
45525,11865,1,08-09-2023,1588
45526,4531,20,29-06-2023,331
45527,3724,148,30-03-2023,735
45528,209,173,16-11-2022,1919
45529,1670,107,11-12-2022,786
45530,6106,53,26-07-2023,1861
45531,11211,161,16-09-2023,557
45532,7172,22,13-10-2023,557
45533,10063,86,04-07-2023,1458
45534,71,108,17-05-2023,456
45535,2595,48,28-02-2023,65
45536,2739,60,20-03-2023,603
45537,295,28,02-01-2023,911
45538,5604,157,22-10-2022,911
45539,585,151,27-11-2022,1749
45540,962,18,15-11-2023,1909
45541,3930,85,20-01-2023,1430
45542,6819,87,01-11-2022,1907
45543,9255,17,25-09-2023,228
45544,4316,48,27-02-2023,930
45545,8330,147,17-04-2023,1209
45546,3242,198,18-10-2022,478
45547,4989,165,31-12-2022,957
45548,10981,188,18-04-2023,1767
45549,11210,177,14-08-2023,888
45550,9067,62,23-03-2023,1169
45551,5264,55,17-01-2023,1001
45552,5622,64,31-07-2023,687
45553,10881,133,02-09-2023,1011
45554,4892,28,06-06-2023,1082
45555,10898,125,25-02-2023,1951
45556,9136,15,08-12-2023,772
45557,613,140,16-09-2023,647
45558,8595,67,04-04-2023,454
45559,11660,9,17-10-2022,1853
45560,5485,23,18-03-2023,1511
45561,10994,137,23-07-2023,420
45562,9118,114,18-08-2023,1316
45563,9542,153,03-12-2023,919
45564,10206,56,24-04-2023,1603
45565,10067,33,19-05-2023,1499
45566,9211,66,01-11-2023,405
45567,6872,128,30-08-2023,1083
45568,8025,138,18-09-2023,303
45569,10481,38,27-10-2023,1688
45570,1225,79,13-01-2023,467
45571,321,185,06-12-2023,547
45572,6115,5,26-06-2023,417
45573,1886,104,26-04-2023,561
45574,2338,73,19-07-2023,743
45575,2051,119,26-01-2023,1427
45576,11687,50,21-01-2023,1364
45577,3243,184,23-12-2023,1125
45578,331,171,08-11-2023,1635
45579,4616,193,04-11-2023,217
45580,6220,135,21-03-2023,484
45581,3196,4,04-03-2023,1784
45582,5521,77,04-05-2023,1479
45583,9104,193,06-08-2023,431
45584,2384,185,18-10-2022,865
45585,10884,33,27-12-2022,475
45586,4705,148,13-04-2023,1176
45587,10855,81,22-11-2023,722
45588,920,169,30-10-2022,1517
45589,11804,67,17-10-2022,837
45590,2008,29,03-12-2022,1737
45591,1867,37,27-09-2023,440
45592,5582,11,28-08-2023,1777
45593,8094,128,18-04-2023,962
45594,799,110,04-10-2023,749
45595,8518,49,06-08-2023,1658
45596,2650,41,01-04-2023,1263
45597,3045,29,13-08-2023,679
45598,4472,11,20-09-2023,1528
45599,1172,174,09-12-2022,580
45600,6203,73,21-06-2023,1941
45601,1437,40,11-01-2023,1795
45602,3712,49,10-01-2023,798
45603,11568,10,20-11-2023,1093
45604,3967,140,30-08-2023,1164
45605,10452,195,18-04-2023,1447
45606,9119,86,05-06-2023,1013
45607,10097,58,04-01-2023,1146
45608,10333,1,09-03-2023,1319
45609,7143,77,10-10-2023,1932
45610,5954,197,13-10-2022,1012
45611,10106,187,18-11-2023,798
45612,6361,35,28-07-2023,1649
45613,9343,150,16-12-2023,1981
45614,5474,21,01-07-2023,1861
45615,8208,121,19-04-2023,1883
45616,5367,71,13-06-2023,535
45617,7451,182,07-11-2022,1338
45618,9570,46,16-10-2023,761
45619,7189,77,07-12-2023,101
45620,11551,138,17-12-2022,1811
45621,11102,187,15-08-2023,1094
45622,7600,16,19-11-2022,791
45623,6518,111,12-12-2023,1109
45624,7725,81,18-12-2022,1655
45625,1092,37,01-06-2023,129
45626,5215,142,24-04-2023,466
45627,11919,191,18-11-2022,628
45628,7915,17,25-05-2023,935
45629,5622,17,18-04-2023,750
45630,4656,161,20-09-2023,1137
45631,6378,80,03-12-2022,777
45632,5719,54,13-11-2022,968
45633,1601,44,13-10-2022,1866
45634,9221,50,14-04-2023,1433
45635,6699,9,18-10-2023,1426
45636,6161,179,06-02-2023,1913
45637,3702,111,28-10-2022,1053
45638,5086,183,17-12-2023,1415
45639,6712,82,30-09-2023,173
45640,6659,163,18-08-2023,902
45641,9564,28,25-01-2023,1695
45642,4553,115,14-02-2023,936
45643,5810,109,31-10-2023,1077
45644,7993,155,11-05-2023,1703
45645,5827,95,06-08-2023,1878
45646,3423,168,03-11-2022,568
45647,4434,180,08-01-2023,65
45648,3720,78,07-05-2023,668
45649,9562,106,05-05-2023,350
45650,7019,178,02-11-2022,274
45651,8038,138,13-01-2023,1220
45652,2518,85,06-07-2023,61
45653,6013,64,08-11-2023,500
45654,7603,158,06-02-2023,224
45655,9165,126,26-09-2023,883
45656,2798,170,04-01-2023,274
45657,8395,111,12-11-2023,1929
45658,9424,66,24-10-2022,886
45659,7684,108,20-03-2023,264
45660,6400,10,07-11-2022,1512
45661,10057,15,17-12-2022,995
45662,9740,114,01-10-2022,516
45663,2526,119,04-08-2023,1342
45664,6607,99,10-03-2023,1758
45665,11218,54,15-11-2022,1637
45666,3477,196,09-04-2023,1606
45667,2551,16,04-09-2023,328
45668,4148,7,23-11-2023,144
45669,10685,54,28-07-2023,1992
45670,10737,146,16-11-2023,1145
45671,10287,102,26-04-2023,1611
45672,8789,191,27-02-2023,588
45673,11823,83,24-06-2023,519
45674,10262,56,29-03-2023,627
45675,4956,182,25-04-2023,528
45676,159,125,30-11-2023,1911
45677,11974,66,04-07-2023,537
45678,1186,78,27-12-2022,1366
