return_id,sale_id,return_reason,return_date
12096,200362,Wrong Item,19-11-2023
12097,65604,Customer Return,01-11-2023
12098,219540,Damaged,16-01-2023
12099,160627,Damaged,12-01-2023
12100,25728,Expired,01-10-2023
12101,20393,Damaged,17-03-2023
12102,162129,Wrong Item,13-03-2023
12103,7518,Damaged,29-06-2023
12104,199074,Wrong Item,16-12-2023
12105,28599,Damaged,07-09-2023
12106,49714,Expired,15-10-2023
12107,1388,Wrong Item,22-10-2023
12108,49787,Expired,02-11-2023
12109,210750,Wrong Item,30-06-2023
12110,39820,Customer Return,20-06-2023
12111,171847,Expired,30-07-2023
12112,3388,Wrong Item,10-08-2023
12113,187884,Expired,31-05-2023
12114,137241,Wrong Item,28-06-2023
12115,128612,Expired,19-08-2023
12116,191316,Wrong Item,11-05-2023
12117,164936,Wrong Item,16-01-2023
12118,95199,Damaged,12-10-2023
12119,69731,Customer Return,08-09-2023
12120,124673,Wrong Item,13-03-2023
12121,132573,Customer Return,10-06-2023
12122,132686,Customer Return,12-08-2023
12123,23376,Expired,24-11-2023
12124,133223,Customer Return,31-03-2023
12125,29196,Wrong Item,02-10-2023
12126,1419,Damaged,20-04-2023
12127,67315,Customer Return,11-06-2023
12128,188346,Wrong Item,11-03-2023
12129,109074,Expired,13-01-2023
12130,243994,Damaged,12-05-2023
12131,10070,Damaged,15-03-2023
12132,161664,Expired,30-12-2023
12133,89777,Damaged,16-12-2023
12134,156500,Damaged,17-06-2023
12135,219307,Damaged,16-07-2023
12136,74774,Expired,26-12-2023
12137,219153,Wrong Item,24-11-2023
12138,174137,Damaged,24-04-2023
12139,181082,Damaged,24-08-2023
12140,105401,Wrong Item,08-01-2023
12141,123144,Expired,07-04-2023
12142,249475,Wrong Item,12-07-2023
12143,215997,Expired,05-06-2023
12144,74478,Expired,10-11-2023
12145,36896,Wrong Item,15-11-2023
12146,232419,Customer Return,19-03-2023
12147,73784,Damaged,22-10-2023
12148,31113,Expired,09-06-2023
12149,201659,Damaged,06-05-2023
12150,122128,Customer Return,07-01-2023
12151,181786,Expired,19-02-2023
12152,83782,Expired,09-02-2023
12153,91326,Wrong Item,14-04-2023
12154,44849,Customer Return,24-10-2023
12155,133142,Expired,28-02-2023
12156,167942,Expired,08-01-2023
12157,200055,Damaged,22-03-2023
12158,12618,Wrong Item,07-10-2023
12159,173615,Customer Return,25-04-2023
12160,19371,Damaged,17-12-2023
12161,133411,Customer Return,03-08-2023
12162,3967,Customer Return,06-06-2023
12163,67612,Customer Return,30-08-2023
12164,170103,Customer Return,08-01-2023
12165,239283,Wrong Item,14-01-2023
12166,92860,Customer Return,15-12-2023
12167,182265,Damaged,26-10-2023
12168,168566,Damaged,28-07-2023
12169,82832,Expired,19-09-2023
12170,181234,Damaged,09-08-2023
12171,155535,Damaged,12-04-2023
12172,15468,Wrong Item,16-06-2023
12173,60840,Damaged,25-05-2023
12174,84099,Expired,02-06-2023
12175,121585,Damaged,28-01-2023
12176,135289,Wrong Item,07-02-2023
12177,41135,Customer Return,06-05-2023
12178,19439,Damaged,25-05-2023
12179,44056,Damaged,06-10-2023
12180,240144,Customer Return,03-04-2023
12181,218148,Wrong Item,16-06-2023
12182,212354,Wrong Item,20-07-2023
12183,181654,Customer Return,28-06-2023
12184,45376,Expired,12-10-2023
12185,80240,Expired,26-05-2023
12186,235425,Customer Return,23-12-2023
12187,163548,Damaged,25-03-2023
12188,219137,Expired,14-06-2023
12189,167257,Customer Return,27-06-2023
12190,179125,Customer Return,21-07-2023
12191,66320,Customer Return,29-06-2023
12192,94006,Expired,28-04-2023
12193,157226,Expired,14-03-2023
12194,219983,Expired,01-06-2023
12195,164864,Wrong Item,12-03-2023
12196,21355,Customer Return,18-08-2023
12197,80423,Customer Return,30-11-2023
12198,185430,Customer Return,22-12-2023
12199,201254,Damaged,12-01-2023
12200,249781,Wrong Item,05-07-2023
12201,179292,Wrong Item,20-04-2023
12202,140755,Customer Return,01-11-2023
12203,221325,Expired,12-02-2023
12204,240236,Expired,29-10-2023
12205,41893,Customer Return,13-02-2023
12206,229663,Damaged,17-09-2023
12207,242147,Wrong Item,04-07-2023
12208,142693,Damaged,19-10-2023
12209,121025,Damaged,25-02-2023
12210,242489,Customer Return,20-12-2023
12211,155453,Expired,23-10-2023
12212,54650,Expired,21-10-2023
12213,152580,Expired,09-06-2023
12214,138083,Expired,15-02-2023
12215,240970,Expired,27-06-2023
12216,4000,Wrong Item,25-04-2023
12217,49093,Damaged,20-09-2023
12218,244174,Wrong Item,15-11-2023
12219,101168,Customer Return,30-04-2023
12220,52940,Damaged,29-07-2023
12221,187106,Wrong Item,03-04-2023
12222,219722,Customer Return,21-04-2023
12223,99063,Customer Return,20-06-2023
12224,81381,Damaged,15-05-2023
12225,78032,Customer Return,13-07-2023
12226,121865,Expired,24-07-2023
12227,21969,Damaged,21-12-2023
12228,237404,Expired,09-05-2023
12229,220549,Expired,15-01-2023
12230,161770,Customer Return,18-02-2023
12231,224695,Customer Return,05-04-2023
12232,210740,Damaged,17-12-2023
12233,10331,Customer Return,18-06-2023
12234,61413,Customer Return,27-07-2023
12235,42066,Damaged,10-10-2023
12236,32961,Customer Return,20-02-2023
12237,173022,Damaged,17-07-2023
12238,62708,Customer Return,26-02-2023
12239,4497,Customer Return,17-03-2023
12240,227806,Damaged,25-02-2023
12241,165597,Customer Return,18-12-2023
12242,179040,Damaged,08-07-2023
12243,181311,Expired,13-02-2023
12244,95367,Customer Return,09-02-2023
12245,225186,Wrong Item,28-05-2023
12246,159028,Wrong Item,16-12-2023
12247,127897,Expired,08-09-2023
12248,101686,Wrong Item,21-05-2023
12249,198155,Expired,21-01-2023
12250,232652,Wrong Item,27-06-2023
12251,26886,Damaged,29-01-2023
12252,34307,Wrong Item,03-06-2023
12253,223416,Damaged,02-08-2023
12254,99656,Damaged,07-05-2023
12255,200563,Customer Return,22-10-2023
12256,6458,Wrong Item,20-09-2023
12257,63621,Customer Return,28-07-2023
12258,107967,Customer Return,01-10-2023
12259,195735,Expired,29-06-2023
12260,112144,Wrong Item,20-12-2023
12261,154764,Customer Return,02-01-2023
12262,173556,Expired,17-12-2023
12263,190784,Customer Return,30-05-2023
12264,205373,Expired,29-01-2023
12265,180851,Customer Return,03-01-2023
12266,69334,Damaged,19-01-2023
12267,93480,Damaged,02-06-2023
12268,223155,Expired,11-05-2023
12269,105441,Damaged,15-08-2023
12270,100373,Customer Return,15-03-2023
12271,47500,Damaged,11-12-2023
12272,92767,Customer Return,03-12-2023
12273,16210,Damaged,15-06-2023
12274,83527,Wrong Item,05-03-2023
12275,194680,Damaged,19-04-2023
12276,54426,Customer Return,01-02-2023
12277,242359,Expired,10-10-2023
12278,73725,Customer Return,20-08-2023
12279,196104,Wrong Item,16-04-2023
12280,49457,Wrong Item,21-04-2023
12281,59392,Customer Return,04-05-2023
12282,178242,Customer Return,31-05-2023
12283,199159,Wrong Item,30-05-2023
12284,200143,Expired,08-03-2023
12285,4537,Damaged,28-11-2023
12286,364,Wrong Item,10-06-2023
12287,34599,Expired,04-01-2023
12288,18202,Expired,08-10-2023
12289,137583,Wrong Item,30-06-2023
12290,170834,Damaged,26-01-2023
12291,193925,Damaged,15-11-2023
12292,2417,Wrong Item,13-09-2023
12293,238115,Damaged,20-12-2023
12294,55419,Expired,18-04-2023
12295,5817,Expired,06-05-2023
12296,191367,Customer Return,26-11-2023
12297,204326,Customer Return,05-10-2023
12298,217035,Damaged,09-12-2023
12299,67951,Wrong Item,05-04-2023
12300,68085,Expired,21-11-2023
12301,86872,Wrong Item,08-03-2023
12302,142000,Wrong Item,11-09-2023
12303,181589,Damaged,27-05-2023
12304,188913,Customer Return,13-05-2023
12305,139447,Damaged,26-05-2023
12306,174513,Customer Return,19-09-2023
12307,12616,Wrong Item,27-08-2023
12308,3818,Wrong Item,14-04-2023
12309,167606,Expired,04-05-2023
12310,113646,Wrong Item,01-10-2023
12311,191239,Damaged,08-10-2023
12312,12290,Customer Return,27-03-2023
12313,124688,Customer Return,11-04-2023
12314,161172,Damaged,23-06-2023
12315,198359,Customer Return,15-11-2023
12316,99032,Expired,13-11-2023
12317,180199,Wrong Item,10-02-2023
12318,32767,Damaged,29-04-2023
12319,244440,Customer Return,30-12-2023
12320,175224,Wrong Item,11-07-2023
12321,185502,Wrong Item,21-06-2023
12322,228725,Customer Return,07-06-2023
12323,75252,Customer Return,12-12-2023
12324,145670,Expired,21-08-2023
12325,124930,Expired,29-07-2023
12326,141152,Wrong Item,04-04-2023
12327,68265,Expired,21-10-2023
12328,38645,Wrong Item,13-12-2023
12329,189412,Damaged,03-09-2023
12330,201040,Expired,11-06-2023
12331,47139,Customer Return,18-08-2023
12332,112804,Customer Return,20-03-2023
12333,11684,Wrong Item,16-06-2023
12334,146492,Expired,06-04-2023
12335,117475,Damaged,25-07-2023
12336,108873,Expired,30-06-2023
12337,134903,Customer Return,12-10-2023
12338,153272,Wrong Item,07-01-2023
12339,159543,Wrong Item,28-05-2023
12340,52051,Damaged,21-09-2023
12341,218479,Expired,19-02-2023
12342,107594,Customer Return,13-01-2023
12343,83227,Wrong Item,08-09-2023
12344,59343,Customer Return,16-05-2023
12345,135981,Damaged,18-06-2023
12346,234058,Expired,27-05-2023
12347,26199,Damaged,21-08-2023
12348,173740,Damaged,14-08-2023
12349,65760,Damaged,01-10-2023
12350,73408,Expired,17-07-2023
12351,4464,Wrong Item,18-12-2023
12352,92219,Wrong Item,16-04-2023
12353,100590,Expired,21-08-2023
12354,245921,Customer Return,13-12-2023
12355,152958,Customer Return,03-09-2023
12356,20143,Expired,22-06-2023
12357,155306,Wrong Item,10-12-2023
12358,49221,Customer Return,24-12-2023
12359,25306,Expired,22-07-2023
12360,199869,Wrong Item,27-08-2023
12361,145813,Customer Return,08-10-2023
12362,244730,Wrong Item,17-12-2023
12363,217598,Expired,30-06-2023
12364,74012,Damaged,23-11-2023
12365,27337,Wrong Item,02-08-2023
12366,120471,Wrong Item,08-03-2023
12367,58181,Wrong Item,17-04-2023
12368,62834,Expired,27-12-2023
12369,161894,Wrong Item,31-05-2023
12370,22114,Damaged,30-04-2023
12371,10560,Customer Return,12-11-2023
12372,55597,Customer Return,22-05-2023
12373,67951,Wrong Item,15-05-2023
12374,125816,Expired,26-06-2023
12375,46615,Customer Return,16-12-2023
12376,51177,Customer Return,26-05-2023
12377,123737,Damaged,10-01-2023
12378,182392,Damaged,02-06-2023
12379,46265,Wrong Item,19-08-2023
12380,248394,Customer Return,07-10-2023
12381,60530,Wrong Item,04-10-2023
12382,189089,Expired,03-10-2023
12383,34905,Wrong Item,21-12-2023
12384,44053,Customer Return,07-12-2023
12385,147226,Customer Return,19-01-2023
12386,98636,Expired,28-02-2023
12387,61581,Wrong Item,21-07-2023
12388,133963,Expired,27-03-2023
12389,213686,Wrong Item,19-08-2023
12390,187330,Damaged,01-04-2023
12391,108202,Wrong Item,28-11-2023
12392,84537,Expired,21-06-2023
12393,121170,Expired,07-01-2023
12394,42055,Wrong Item,14-03-2023
12395,28973,Wrong Item,20-02-2023
12396,215394,Damaged,15-12-2023
12397,111528,Wrong Item,31-01-2023
12398,97133,Damaged,30-11-2023
12399,147865,Expired,08-03-2023
12400,141871,Damaged,26-05-2023
12401,133910,Damaged,06-09-2023
12402,140380,Customer Return,26-03-2023
12403,107477,Customer Return,19-05-2023
12404,216243,Damaged,06-11-2023
12405,63084,Wrong Item,27-06-2023
12406,47794,Expired,15-04-2023
12407,15478,Expired,12-12-2023
12408,238990,Expired,12-10-2023
12409,75203,Wrong Item,21-04-2023
12410,97638,Customer Return,28-08-2023
12411,56859,Customer Return,03-10-2023
12412,98599,Customer Return,26-04-2023
12413,74914,Wrong Item,17-09-2023
12414,90088,Damaged,11-07-2023
12415,165730,Wrong Item,28-04-2023
12416,97689,Wrong Item,01-07-2023
12417,180541,Damaged,08-07-2023
12418,171523,Expired,06-12-2023
12419,62801,Expired,14-04-2023
12420,224175,Wrong Item,03-10-2023
12421,195323,Damaged,06-03-2023
12422,118978,Customer Return,21-01-2023
12423,225907,Customer Return,23-03-2023
12424,106382,Customer Return,01-09-2023
12425,129198,Expired,11-02-2023
12426,53018,Customer Return,30-08-2023
12427,169752,Customer Return,19-07-2023
12428,66727,Customer Return,13-05-2023
12429,109177,Wrong Item,30-06-2023
12430,72543,Expired,05-05-2023
12431,67199,Wrong Item,04-05-2023
12432,172386,Customer Return,18-05-2023
12433,70936,Wrong Item,13-05-2023
12434,192182,Wrong Item,24-08-2023
12435,212766,Wrong Item,05-09-2023
12436,173434,Damaged,25-12-2023
12437,85835,Customer Return,25-02-2023
12438,207178,Damaged,18-06-2023
12439,44835,Wrong Item,06-07-2023
12440,212609,Wrong Item,28-07-2023
12441,59976,Damaged,13-05-2023
12442,162055,Damaged,15-01-2023
12443,194118,Damaged,07-09-2023
12444,161943,Damaged,18-09-2023
12445,108815,Damaged,24-09-2023
12446,22351,Customer Return,03-05-2023
12447,15319,Expired,23-11-2023
12448,36881,Wrong Item,12-07-2023
12449,29996,Expired,06-06-2023
12450,150087,Customer Return,09-03-2023
12451,215501,Expired,20-04-2023
12452,6813,Damaged,04-07-2023
12453,88147,Expired,06-02-2023
12454,148114,Customer Return,20-11-2023
12455,28530,Wrong Item,25-09-2023
12456,214702,Customer Return,22-05-2023
12457,125026,Damaged,20-06-2023
12458,54277,Expired,05-01-2023
12459,60027,Customer Return,08-06-2023
12460,70509,Expired,02-04-2023
12461,24607,Expired,05-01-2023
12462,177682,Wrong Item,06-07-2023
12463,142411,Damaged,29-08-2023
12464,37726,Customer Return,16-04-2023
12465,147947,Customer Return,17-12-2023
12466,112045,Wrong Item,09-06-2023
12467,16025,Expired,14-05-2023
12468,77947,Wrong Item,16-06-2023
12469,213354,Wrong Item,08-05-2023
12470,55728,Damaged,04-05-2023
12471,64119,Customer Return,04-12-2023
12472,189851,Expired,24-02-2023
12473,53986,Wrong Item,01-08-2023
12474,99093,Damaged,11-05-2023
12475,52319,Expired,17-03-2023
12476,115227,Expired,15-10-2023
12477,203511,Damaged,10-03-2023
12478,58933,Customer Return,27-05-2023
12479,127430,Customer Return,24-09-2023
12480,157414,Expired,10-06-2023
12481,165109,Expired,02-05-2023
12482,169218,Expired,16-09-2023
12483,224563,Expired,05-08-2023
12484,111197,Expired,08-10-2023
12485,171080,Wrong Item,14-03-2023
12486,70439,Customer Return,13-06-2023
12487,48691,Customer Return,19-08-2023
12488,33033,Wrong Item,27-08-2023
12489,108568,Damaged,09-07-2023
12490,3984,Wrong Item,06-05-2023
12491,99754,Expired,10-12-2023
12492,85130,Expired,03-11-2023
12493,233076,Wrong Item,01-06-2023
12494,13165,Customer Return,13-11-2023
12495,160625,Customer Return,10-12-2023
12496,38011,Expired,04-09-2023
12497,222720,Customer Return,08-07-2023
12498,137757,Customer Return,07-10-2023
12499,75035,Customer Return,23-06-2023
12500,150260,Wrong Item,04-07-2023
12501,98357,Wrong Item,16-02-2023
12502,225858,Wrong Item,16-05-2023
12503,88787,Damaged,16-10-2023
12504,126312,Wrong Item,30-10-2023
12505,240467,Expired,21-07-2023
12506,235220,Wrong Item,25-07-2023
12507,172072,Damaged,04-12-2023
12508,229964,Customer Return,27-03-2023
12509,53634,Wrong Item,30-09-2023
12510,28009,Customer Return,06-07-2023
12511,239338,Customer Return,16-07-2023
12512,11645,Customer Return,19-04-2023
12513,1415,Wrong Item,05-11-2023
12514,224235,Wrong Item,24-08-2023
12515,236433,Damaged,20-08-2023
12516,129300,Damaged,09-01-2023
12517,160898,Customer Return,07-03-2023
12518,122780,Customer Return,31-10-2023
12519,69303,Expired,18-07-2023
12520,238318,Expired,09-08-2023
12521,96054,Wrong Item,22-10-2023
12522,122814,Expired,23-08-2023
12523,192624,Wrong Item,12-10-2023
12524,117666,Damaged,29-08-2023
12525,11298,Damaged,11-04-2023
12526,77538,Wrong Item,07-08-2023
12527,118508,Damaged,19-06-2023
12528,36940,Customer Return,13-05-2023
12529,122415,Customer Return,22-08-2023
12530,136090,Customer Return,19-09-2023
12531,146429,Customer Return,16-11-2023
12532,67476,Wrong Item,06-02-2023
12533,17355,Wrong Item,15-12-2023
12534,41734,Damaged,08-08-2023
12535,195962,Damaged,06-07-2023
12536,18499,Customer Return,05-01-2023
12537,76678,Expired,17-03-2023
12538,248462,Damaged,15-07-2023
12539,90136,Damaged,28-12-2023
12540,80743,Customer Return,23-12-2023
12541,235668,Damaged,26-06-2023
12542,14156,Customer Return,21-12-2023
12543,187604,Wrong Item,23-08-2023
12544,149986,Customer Return,21-05-2023
12545,189801,Customer Return,11-05-2023
12546,99394,Wrong Item,21-05-2023
12547,96054,Expired,11-02-2023
12548,150614,Customer Return,02-06-2023
12549,47663,Expired,25-02-2023
12550,90359,Expired,07-03-2023
12551,48312,Wrong Item,10-06-2023
12552,56208,Wrong Item,18-10-2023
12553,187439,Wrong Item,14-07-2023
12554,125016,Wrong Item,25-05-2023
12555,95018,Expired,17-03-2023
12556,102747,Customer Return,24-10-2023
12557,207485,Wrong Item,12-07-2023
12558,137175,Expired,27-02-2023
12559,211776,Customer Return,24-12-2023
12560,24109,Damaged,10-03-2023
12561,33219,Damaged,01-03-2023
12562,188191,Damaged,04-07-2023
12563,53316,Wrong Item,15-01-2023
12564,150051,Customer Return,23-02-2023
12565,233364,Expired,29-01-2023
12566,131235,Damaged,30-07-2023
12567,78412,Wrong Item,26-08-2023
12568,248719,Wrong Item,28-09-2023
12569,48671,Expired,30-09-2023
12570,203154,Wrong Item,17-09-2023
12571,238484,Expired,03-10-2023
12572,245159,Customer Return,25-04-2023
12573,221594,Customer Return,31-12-2023
12574,66946,Wrong Item,21-01-2023
12575,223609,Expired,25-04-2023
12576,240978,Damaged,19-11-2023
12577,15968,Damaged,29-12-2023
12578,86026,Customer Return,15-02-2023
12579,180851,Expired,30-10-2023
12580,70350,Wrong Item,10-08-2023
12581,36710,Damaged,06-10-2023
12582,154807,Wrong Item,04-08-2023
12583,51068,Damaged,07-10-2023
12584,203645,Damaged,31-08-2023
12585,152923,Expired,17-08-2023
12586,240598,Expired,23-02-2023
12587,175596,Customer Return,23-12-2023
12588,101781,Expired,28-01-2023
12589,192674,Expired,15-03-2023
12590,204979,Customer Return,05-05-2023
12591,136135,Damaged,27-01-2023
12592,105307,Damaged,16-12-2023
12593,238854,Expired,15-09-2023
12594,171038,Expired,27-01-2023
12595,99828,Damaged,02-05-2023
12596,57213,Customer Return,28-10-2023
12597,122803,Wrong Item,22-02-2023
12598,234607,Damaged,06-04-2023
12599,73943,Expired,08-08-2023
12600,86576,Wrong Item,17-09-2023
12601,147867,Wrong Item,13-04-2023
12602,64243,Damaged,04-06-2023
12603,189683,Damaged,24-08-2023
12604,228721,Damaged,11-07-2023
12605,166870,Expired,03-02-2023
12606,241820,Wrong Item,11-07-2023
12607,232794,Expired,03-07-2023
12608,229333,Expired,01-06-2023
12609,119118,Customer Return,21-05-2023
12610,238450,Customer Return,24-09-2023
